,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12,'kernels.0.raw_outputscale',0.03865236043930054,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.000707632745616138,'kernels.0.base_kernel.kernels.0.raw_period',0.0007637724047526717,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.8758690357208252,'kernels.1.raw_outputscale',6.344164848327637,'kernels.1.base_kernel.raw_lengthscale',0.006927396170794964,'kernels.1.base_kernel.raw_alpha',0.0013174391351640224,'kernels.2.raw_outputscale',0.014926685020327568,'kernels.2.base_kernel.raw_lengthscale',2.2362427711486816,'kernels.2.base_kernel.raw_period_length',0.0963071659207344,,,,
13,'kernels.0.raw_outputscale',0.041094888001680374,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.0007256438257172704,'kernels.0.base_kernel.kernels.0.raw_period',0.0007673550280742347,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.8904438018798828,'kernels.1.raw_outputscale',6.627262592315674,'kernels.1.base_kernel.raw_lengthscale',0.008576811291277409,'kernels.1.base_kernel.raw_alpha',0.0012318664230406284,'kernels.2.raw_outputscale',0.007940586656332016,'kernels.2.base_kernel.raw_lengthscale',0.8284807205200195,'kernels.2.base_kernel.raw_period_length',0.031885530799627304,,,,
14,'kernels.0.raw_outputscale',0.042806148529052734,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.0005957404500804842,'kernels.0.base_kernel.kernels.0.raw_period',0.0007963916868902743,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.8928537368774414,'kernels.1.raw_outputscale',6.381604194641113,'kernels.1.base_kernel.raw_lengthscale',0.010296809487044811,'kernels.1.base_kernel.raw_alpha',0.001167149399407208,'kernels.2.raw_outputscale',0.013684113509953022,'kernels.2.base_kernel.raw_lengthscale',1.8145450353622437,'kernels.2.base_kernel.raw_period_length',0.012476311065256596,,,,
15,'kernels.0.raw_outputscale',nan,'kernels.0.base_kernel.kernels.0.raw_lengthscale',nan,'kernels.0.base_kernel.kernels.0.raw_period',nan,'kernels.0.base_kernel.kernels.1.raw_lengthscale',nan,'kernels.1.raw_outputscale',nan,'kernels.1.base_kernel.raw_lengthscale',nan,'kernels.1.base_kernel.raw_alpha',nan,'kernels.2.raw_outputscale',nan,'kernels.2.base_kernel.raw_lengthscale',nan,'kernels.2.base_kernel.raw_period_length',nan,,,,
16,'kernels.0.raw_outputscale',0.06809957325458527,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.00040474964771419764,'kernels.0.base_kernel.kernels.0.raw_period',0.0011993346270173788,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.877486228942871,'kernels.1.raw_outputscale',0.0005162601009942591,'kernels.1.base_kernel.raw_lengthscale',3.214101552963257,'kernels.1.base_kernel.raw_alpha',0.014428737573325634,'kernels.2.raw_outputscale',0.009739888831973076,'kernels.2.base_kernel.raw_lengthscale',0.011150144040584564,'kernels.2.base_kernel.raw_period_length',0.6720419526100159,,,,
17,'kernels.0.raw_outputscale',0.04602055251598358,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.0005093459039926529,'kernels.0.base_kernel.kernels.0.raw_period',0.0008423683466389775,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.883473515510559,'kernels.1.raw_outputscale',6.360426902770996,'kernels.1.base_kernel.kernels.0.raw_lengthscale',0.012603105045855045,'kernels.1.base_kernel.kernels.0.raw_alpha',0.001006796956062317,'kernels.1.base_kernel.kernels.1.raw_lengthscale',3.1350150108337402,,,,,,,,
18,'kernels.0.raw_outputscale',0.03814170882105827,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.0006056430283933878,'kernels.0.base_kernel.kernels.0.raw_period',0.0007939055794849992,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.8618988990783691,'kernels.1.raw_outputscale',6.151421546936035,'kernels.1.base_kernel.kernels.0.raw_lengthscale',0.008344542235136032,'kernels.1.base_kernel.kernels.0.raw_alpha',0.0006276681087911129,'kernels.1.base_kernel.kernels.1.raw_lengthscale',0.008344542235136032,'kernels.1.base_kernel.kernels.1.raw_alpha',0.0006276681087911129,,,,,,
19,'kernels.0.raw_outputscale',0.046747006475925446,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.0005693381535820663,'kernels.0.base_kernel.kernels.0.raw_period',0.0008281858754344285,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.8744796514511108,'kernels.1.raw_outputscale',6.575741291046143,'kernels.1.base_kernel.kernels.0.raw_lengthscale',0.01926334761083126,'kernels.1.base_kernel.kernels.0.raw_alpha',0.0005386865814216435,'kernels.1.base_kernel.kernels.1.raw_lengthscale',0.01926334761083126,'kernels.1.base_kernel.kernels.1.raw_alpha',0.0005386865814216435,,,,,,
20,'kernels.0.raw_outputscale',0.029311781749129295,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.0010367156937718391,'kernels.0.base_kernel.kernels.0.raw_period',0.0007097917259670794,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.869847059249878,'kernels.1.raw_outputscale',7.4861297607421875,'kernels.1.base_kernel.kernels.0.raw_lengthscale',0.0078493133187294,'kernels.1.base_kernel.kernels.0.raw_alpha',0.0007948827114887536,'kernels.1.base_kernel.kernels.1.raw_lengthscale',0.0078493133187294,'kernels.1.base_kernel.kernels.1.raw_alpha',0.0007948827114887536,'kernels.2.raw_outputscale',0.05837365239858627,'kernels.2.base_kernel.raw_lengthscale',2.12398624420166,'kernels.2.base_kernel.raw_alpha',1.0689283609390259
21,'kernels.0.raw_outputscale',0.04384005814790726,'kernels.0.base_kernel.kernels.0.raw_lengthscale',0.0005336591275408864,'kernels.0.base_kernel.kernels.0.raw_period',0.0008185665355995297,'kernels.0.base_kernel.kernels.1.raw_lengthscale',1.8722078800201416,'kernels.1.raw_outputscale',6.625856399536133,'kernels.1.base_kernel.kernels.0.raw_lengthscale',0.015529979020357132,'kernels.1.base_kernel.kernels.0.raw_alpha',0.0005134390667080879,'kernels.1.base_kernel.kernels.1.raw_lengthscale',0.015529979020357132,'kernels.1.base_kernel.kernels.1.raw_alpha',0.0005134390667080879,'kernels.2.raw_outputscale',0.046396322548389435,'kernels.2.base_kernel.raw_lengthscale',2.4488799571990967,,
