,0,1,2,3
0,"(0, 0)",RBF+RFF*AR2+Min,5714.8095703125,"[['kernels.0.raw_outputscale', 0.6444811224937439], ['kernels.0.base_kernel.raw_lengthscale', 0.7444143891334534], ['kernels.1.raw_outputscale', 0.6444488763809204], ['kernels.1.base_kernel.kernels.0.raw_lengthscale', 0.7441915273666382], ['kernels.1.base_kernel.kernels.1.raw_lengthscale', 0.7445902824401855], ['kernels.1.base_kernel.kernels.1.raw_period', 0.0024308140855282545], ['kernels.2.raw_outputscale', 0.6448279023170471], ['kernels.2.base_kernel.raw_offset', 0.09064929932355881]]"
0,"(1, 0)",RBF+RFF*AR2+Min,5714.7958984375,"[['kernels.0.raw_outputscale', 0.6444811224937439], ['kernels.0.base_kernel.raw_lengthscale', 0.7444139719009399], ['kernels.1.raw_outputscale', 0.6444487571716309], ['kernels.1.base_kernel.kernels.0.raw_lengthscale', 0.7441548109054565], ['kernels.1.base_kernel.kernels.1.raw_lengthscale', 0.744590163230896], ['kernels.1.base_kernel.kernels.1.raw_period', 0.0024307321291416883], ['kernels.2.raw_outputscale', 0.6448279023170471], ['kernels.2.base_kernel.raw_offset', 0.09064920991659164]]"
0,"(2, 0)",RBF+RFF*AR2+Min,5714.78759765625,"[['kernels.0.raw_outputscale', 0.6444811224937439], ['kernels.0.base_kernel.raw_lengthscale', 0.7444140315055847], ['kernels.1.raw_outputscale', 0.6444487571716309], ['kernels.1.base_kernel.kernels.0.raw_lengthscale', 0.7441510558128357], ['kernels.1.base_kernel.kernels.1.raw_lengthscale', 0.7445902228355408], ['kernels.1.base_kernel.kernels.1.raw_period', 0.0024303195532411337], ['kernels.2.raw_outputscale', 0.6448280215263367], ['kernels.2.base_kernel.raw_offset', 0.09064946323633194]]"
0,"(3, 0)",RBF+RFF*AR2+Min,5714.7470703125,"[['kernels.0.raw_outputscale', 0.6444809436798096], ['kernels.0.base_kernel.raw_lengthscale', 0.7444139719009399], ['kernels.1.raw_outputscale', 0.6444488763809204], ['kernels.1.base_kernel.kernels.0.raw_lengthscale', 0.7441649436950684], ['kernels.1.base_kernel.kernels.1.raw_lengthscale', 0.7445902228355408], ['kernels.1.base_kernel.kernels.1.raw_period', 0.002430305816233158], ['kernels.2.raw_outputscale', 0.6448279023170471], ['kernels.2.base_kernel.raw_offset', 0.09064920991659164]]"
