,time,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature,dewpt_temperature,visibility,water_level
0,1546300800.0,999.0,99.0,99.0,1.2599999904632568,9.880000114440918,6.619999885559082,282.0,9999.0,999.0,16.0,999.0,99.0,99.0
1,1546302592.0,999.0,99.0,99.0,1.2999999523162842,9.880000114440918,6.179999828338623,281.0,9999.0,999.0,16.0,999.0,99.0,99.0
2,1546304384.0,999.0,99.0,99.0,1.340000033378601,9.880000114440918,5.929999828338623,286.0,9999.0,999.0,16.0,999.0,99.0,99.0
3,1546306176.0,999.0,99.0,99.0,1.2699999809265137,10.529999732971191,5.46999979019165,290.0,9999.0,999.0,16.0,999.0,99.0,99.0
4,1546307968.0,999.0,99.0,99.0,1.2400000095367432,15.380000114440918,5.079999923706055,261.0,9999.0,999.0,16.0,999.0,99.0,99.0
5,1546309760.0,999.0,99.0,99.0,1.2799999713897705,15.380000114440918,5.570000171661377,274.0,9999.0,999.0,15.899999618530273,999.0,99.0,99.0
6,1546311552.0,999.0,99.0,99.0,1.1699999570846558,11.109999656677246,5.289999961853027,293.0,9999.0,999.0,15.899999618530273,999.0,99.0,99.0
7,1546313344.0,999.0,99.0,99.0,1.0700000524520874,14.289999961853027,5.480000019073486,265.0,9999.0,999.0,15.899999618530273,999.0,99.0,99.0
8,1546317056.0,999.0,99.0,99.0,0.8700000047683716,13.329999923706055,5.349999904632568,271.0,9999.0,999.0,15.699999809265137,999.0,99.0,99.0
9,1546318848.0,999.0,99.0,99.0,0.8600000143051147,13.329999923706055,5.519999980926514,261.0,9999.0,999.0,15.5,999.0,99.0,99.0
10,1546320640.0,999.0,99.0,99.0,0.8500000238418579,14.289999961853027,5.190000057220459,265.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
11,1546322432.0,999.0,99.0,99.0,0.8700000047683716,14.289999961853027,5.420000076293945,269.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
12,1546324224.0,999.0,99.0,99.0,0.9599999785423279,14.289999961853027,4.989999771118164,265.0,9999.0,999.0,15.300000190734863,999.0,99.0,99.0
13,1546326016.0,999.0,99.0,99.0,1.0299999713897705,13.329999923706055,5.340000152587891,261.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
14,1546327808.0,999.0,99.0,99.0,1.0099999904632568,15.380000114440918,4.96999979019165,248.0,9999.0,999.0,15.5,999.0,99.0,99.0
15,1546329600.0,999.0,99.0,99.0,1.059999942779541,14.289999961853027,4.980000019073486,271.0,9999.0,999.0,15.5,999.0,99.0,99.0
16,1546331392.0,999.0,99.0,99.0,0.9800000190734863,14.289999961853027,4.650000095367432,269.0,9999.0,999.0,15.5,999.0,99.0,99.0
17,1546333184.0,999.0,99.0,99.0,0.9300000071525574,12.5,4.559999942779541,272.0,9999.0,999.0,15.5,999.0,99.0,99.0
18,1546334976.0,999.0,99.0,99.0,1.0,15.380000114440918,4.639999866485596,248.0,9999.0,999.0,15.5,999.0,99.0,99.0
19,1546336768.0,999.0,99.0,99.0,0.9300000071525574,14.289999961853027,4.230000019073486,283.0,9999.0,999.0,15.5,999.0,99.0,99.0
20,1546338560.0,999.0,99.0,99.0,0.9200000166893005,15.380000114440918,4.260000228881836,255.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
21,1546340352.0,999.0,99.0,99.0,0.8899999856948853,14.289999961853027,4.340000152587891,261.0,9999.0,999.0,15.300000190734863,999.0,99.0,99.0
22,1546342144.0,999.0,99.0,99.0,0.9700000286102295,14.289999961853027,4.900000095367432,255.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
23,1546343936.0,999.0,99.0,99.0,0.9200000166893005,15.380000114440918,4.789999961853027,248.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
24,1546345856.0,999.0,99.0,99.0,0.8799999952316284,15.380000114440918,4.789999961853027,250.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
25,1546347648.0,999.0,99.0,99.0,0.7900000214576721,15.380000114440918,4.590000152587891,240.0,9999.0,999.0,15.300000190734863,999.0,99.0,99.0
26,1546349440.0,999.0,99.0,99.0,0.8199999928474426,14.289999961853027,4.760000228881836,254.0,9999.0,999.0,15.300000190734863,999.0,99.0,99.0
27,1546351232.0,999.0,99.0,99.0,0.8199999928474426,15.380000114440918,5.019999980926514,255.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
28,1546353024.0,999.0,99.0,99.0,0.8299999833106995,13.329999923706055,4.659999847412109,258.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
29,1546354816.0,999.0,99.0,99.0,0.8799999952316284,15.380000114440918,4.789999961853027,255.0,9999.0,999.0,15.5,999.0,99.0,99.0
30,1546356608.0,999.0,99.0,99.0,0.9599999785423279,15.380000114440918,5.599999904632568,267.0,9999.0,999.0,15.5,999.0,99.0,99.0
31,1546358400.0,999.0,99.0,99.0,0.8799999952316284,14.289999961853027,5.340000152587891,251.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
32,1546360192.0,999.0,99.0,99.0,0.8399999737739563,13.329999923706055,4.860000133514404,285.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
33,1546361984.0,999.0,99.0,99.0,0.8399999737739563,15.380000114440918,5.320000171661377,238.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
34,1546363776.0,999.0,99.0,99.0,0.8199999928474426,14.289999961853027,5.710000038146973,278.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
35,1546365568.0,999.0,99.0,99.0,0.800000011920929,15.380000114440918,6.380000114440918,234.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
36,1546367360.0,999.0,99.0,99.0,0.8199999928474426,15.380000114440918,4.949999809265137,217.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
37,1546369152.0,999.0,99.0,99.0,0.9399999976158142,13.329999923706055,5.179999828338623,271.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
38,1546370944.0,999.0,99.0,99.0,0.8399999737739563,12.5,5.380000114440918,285.0,9999.0,999.0,15.699999809265137,999.0,99.0,99.0
39,1546372864.0,999.0,99.0,99.0,0.7799999713897705,14.289999961853027,5.699999809265137,255.0,9999.0,999.0,15.699999809265137,999.0,99.0,99.0
40,1546374656.0,999.0,99.0,99.0,0.75,11.760000228881836,5.659999847412109,279.0,9999.0,999.0,15.699999809265137,999.0,99.0,99.0
41,1546376448.0,999.0,99.0,99.0,0.8799999952316284,11.109999656677246,5.519999980926514,276.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
42,1546378240.0,999.0,99.0,99.0,0.949999988079071,11.760000228881836,4.460000038146973,260.0,9999.0,999.0,15.600000381469727,999.0,99.0,99.0
43,1546380032.0,999.0,99.0,99.0,1.0499999523162842,12.5,4.400000095367432,265.0,9999.0,999.0,15.5,999.0,99.0,99.0
44,1546381824.0,999.0,99.0,99.0,1.440000057220459,4.550000190734863,4.409999847412109,4.0,9999.0,999.0,15.399999618530273,999.0,99.0,99.0
