,time,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature,dewpt_temperature,visibility,water_level
121,1514988032.0,999.0,99.0,99.0,0.7300000190734863,12.5,8.819999694824219,262.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
122,1514989824.0,999.0,99.0,99.0,0.6899999976158142,11.760000228881836,8.350000381469727,262.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
123,1514991616.0,999.0,99.0,99.0,0.6600000262260437,13.329999923706055,7.690000057220459,269.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
124,1514993408.0,999.0,99.0,99.0,0.6899999976158142,11.760000228881836,6.639999866485596,260.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
125,1514995200.0,999.0,99.0,99.0,0.6600000262260437,12.5,7.119999885559082,262.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
126,1514996992.0,999.0,99.0,99.0,0.6600000262260437,11.760000228881836,7.5,265.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
127,1514998784.0,999.0,99.0,99.0,0.7099999785423279,11.760000228881836,8.220000267028809,271.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
128,1515000576.0,999.0,99.0,99.0,0.699999988079071,11.760000228881836,8.430000305175781,274.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
129,1515002368.0,999.0,99.0,99.0,0.7200000286102295,14.289999961853027,8.489999771118164,236.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
130,1515004160.0,999.0,99.0,99.0,0.75,12.5,8.359999656677246,269.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
131,1515007744.0,999.0,99.0,99.0,0.6899999976158142,12.5,8.529999732971191,272.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
132,1515009536.0,999.0,99.0,99.0,0.699999988079071,11.109999656677246,8.300000190734863,262.0,9999.0,999.0,16.200000762939453,999.0,99.0,99.0
133,1515011456.0,999.0,99.0,99.0,0.6899999976158142,11.760000228881836,8.239999771118164,255.0,9999.0,999.0,16.299999237060547,999.0,99.0,99.0
134,1515013248.0,999.0,99.0,99.0,0.6399999856948853,12.5,8.220000267028809,281.0,9999.0,999.0,16.399999618530273,999.0,99.0,99.0
